date,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-10-11 23:00:00,1862.8029790115097,5428.715639810426,508.0250507786053,0,0.5217661691542289,1,0,0,0,0.0
2025-10-12 00:00:00,1862.3419092755585,5426.545023696683,508.011509817197,1,0.5223880597014925,1,0,0,0,0.0
2025-10-12 01:00:00,1861.8808395396072,5424.374407582938,507.9979688557888,1,0.5230099502487562,1,0,0,0,0.0
2025-10-12 02:00:00,1861.419769803656,5422.203791469195,507.9844278943805,1,0.5236318407960199,1,0,0,0,0.0
2025-10-12 03:00:00,1860.9587000677047,5420.03317535545,507.9708869329722,1,0.5242537313432836,1,0,0,0,0.0
2025-10-12 04:00:00,1860.4976303317533,5417.862559241707,507.957345971564,1,0.5248756218905473,1,0,0,0,0.0
2025-10-12 05:00:00,1860.0365605958025,5415.691943127962,507.9438050101557,1,0.525497512437811,1,0,0,0,0.0
2025-10-12 06:00:00,1859.575490859851,5413.521327014218,507.93026404874746,1,0.5261194029850746,1,0,0,0,0.0
2025-10-12 07:00:00,1859.1144211239,5411.350710900474,507.9167230873392,1,0.5267412935323383,1,0,0,0,0.0
2025-10-12 08:00:00,1858.6533513879483,5409.18009478673,507.9031821259309,1,0.527363184079602,1,0,0,0,0.0
2025-10-12 09:00:00,1858.1922816519973,5407.009478672986,507.8896411645227,1,0.5279850746268657,1,0,0,0,0.0
2025-10-12 10:00:00,1857.731211916046,5404.8388625592415,507.8761002031145,1,0.5286069651741293,1,0,0,0,0.0
2025-10-12 11:00:00,1857.2701421800948,5402.668246445498,507.86255924170615,1,0.529228855721393,1,0,0,0,0.0
2025-10-12 12:00:00,1856.809072444144,5400.4976303317535,507.8490182802979,1,0.5298507462686567,1,0,0,0,0.0
2025-10-12 13:00:00,1856.3480027081923,5398.32701421801,507.8354773188896,1,0.5304726368159204,1,0,0,0,0.0
2025-10-12 14:00:00,1855.886932972241,5396.1563981042655,507.8219363574814,1,0.5310945273631841,1,0,0,0,0.0
2025-10-12 15:00:00,1855.4258632362896,5393.985781990521,507.80839539607314,1,0.5317164179104478,1,0,0,0,0.0
2025-10-12 16:00:00,1854.9647935003384,5391.815165876777,507.7948544346648,1,0.5323383084577115,1,0,0,0,0.0
2025-10-12 17:00:00,1854.503723764388,5389.644549763033,507.7813134732566,1,0.5329601990049752,1,0,0,0,0.0
2025-10-12 18:00:00,1854.042654028436,5387.473933649289,507.7677725118484,1,0.5335820895522388,1,0,0,0,0.0
2025-10-12 19:00:00,1853.5815842924849,5385.303317535545,507.75423155044007,1,0.5342039800995025,1,0,0,0,0.0
2025-10-12 20:00:00,1853.1205145565327,5383.132701421801,507.74069058903183,1,0.5348258706467661,1,0,0,0,0.0
2025-10-12 21:00:00,1852.6594448205824,5380.962085308057,507.7271496276236,1,0.5354477611940298,1,0,0,0,0.0
2025-10-12 22:00:00,1852.198375084631,5378.791469194312,507.7136086662153,1,0.5360696517412935,1,0,0,0,0.0
2025-10-12 23:00:00,1851.73730534868,5376.620853080569,507.7000677048071,1,0.5366915422885572,1,0,0,0,0.0
2025-10-13 00:00:00,1851.2762356127284,5374.450236966824,507.6865267433988,0,0.5373134328358209,1,0,0,0,0.0
2025-10-13 01:00:00,1850.8151658767767,5372.279620853081,507.6729857819905,0,0.5379353233830846,1,0,0,0,0.0
2025-10-13 02:00:00,1850.354096140826,5370.109004739336,507.6594448205823,0,0.5385572139303483,1,0,0,0,0.0
2025-10-13 03:00:00,1849.8930264048747,5367.938388625593,507.645903859174,0,0.539179104477612,1,0,0,0,0.0
2025-10-13 04:00:00,1849.431956668924,5365.767772511848,507.63236289776574,0,0.5398009950248757,1,0,0,0,0.0
2025-10-13 05:00:00,1848.970886932972,5363.597156398104,507.6188219363575,0,0.5404228855721394,1,0,0,0,0.0
2025-10-13 06:00:00,1848.509817197021,5361.42654028436,507.6052809749492,0,0.5410447761194029,1,0,0,0,0.0
2025-10-13 07:00:00,1848.0487474610693,5359.255924170616,507.59174001354097,0,0.5416666666666666,1,0,0,0,0.0
2025-10-13 08:00:00,1847.5876777251185,5357.085308056872,507.5781990521327,0,0.5422885572139303,1,0,0,0,0.0
2025-10-13 09:00:00,1847.1266079891675,5354.914691943128,507.5646580907245,0,0.542910447761194,1,0,0,0,0.0
2025-10-13 10:00:00,1846.665538253216,5352.744075829384,507.5511171293162,0,0.5435323383084577,1,0,0,0,0.0
2025-10-13 11:00:00,1846.2044685172648,5350.57345971564,507.5375761679079,0,0.5441542288557214,1,0,0,0,0.0
2025-10-13 12:00:00,1845.743398781313,5348.402843601896,507.52403520649966,0,0.5447761194029851,1,0,0,0,0.0
2025-10-13 13:00:00,1845.2823290453623,5346.232227488152,507.5104942450914,0,0.5453980099502488,1,0,0,0,0.0
2025-10-13 14:00:00,1844.821259309411,5344.061611374407,507.4969532836831,0,0.5460199004975125,1,0,0,0,0.0
2025-10-13 15:00:00,1844.36018957346,5341.890995260664,507.4834123222749,0,0.5466417910447762,1,0,0,0,0.0
2025-10-13 16:00:00,1843.8991198375084,5339.720379146919,507.46987136086665,0,0.5472636815920398,1,0,0,0,0.0
2025-10-13 17:00:00,1843.438050101557,5337.549763033176,507.4563303994584,0,0.5478855721393034,1,0,0,0,0.0
2025-10-13 18:00:00,1842.9769803656056,5335.379146919431,507.4427894380501,0,0.5485074626865671,1,0,0,0,0.0
2025-10-13 19:00:00,1842.5159106296544,5333.208530805688,507.4292484766418,0,0.5491293532338308,1,0,0,0,0.0
2025-10-13 20:00:00,1842.054840893704,5331.037914691943,507.4157075152336,0,0.5497512437810945,1,0,0,0,0.0
2025-10-13 21:00:00,1841.593771157752,5328.867298578199,507.4021665538253,0,0.5503731343283582,1,0,0,0,0.0
2025-10-13 22:00:00,1841.132701421801,5326.696682464455,507.388625592417,0,0.5509950248756219,1,0,0,0,0.0
2025-10-13 23:00:00,1840.6716316858497,5324.526066350711,507.3750846310088,0,0.5516169154228856,1,0,0,0,0.0
2025-10-14 00:00:00,1840.2105619498984,5322.355450236967,507.36154366960056,0,0.5522388059701493,1,0,0,0,0.0
2025-10-14 01:00:00,1839.7494922139472,5320.184834123223,507.3480027081922,0,0.552860696517413,1,0,0,0,0.0
2025-10-14 02:00:00,1839.288422477996,5318.014218009479,507.334461746784,0,0.5534825870646766,1,0,0,0,0.0
2025-10-14 03:00:00,1838.8273527420447,5315.843601895735,507.3209207853757,0,0.5541044776119403,1,0,0,0,0.0
2025-10-14 04:00:00,1838.3662830060928,5313.67298578199,507.3073798239675,0,0.554726368159204,1,0,0,0,0.0
2025-10-14 05:00:00,1837.9052132701424,5311.502369668247,507.29383886255926,0,0.5553482587064676,1,0,0,0,0.0
2025-10-14 06:00:00,1837.444143534191,5309.331753554502,507.28029790115096,0,0.5559701492537313,1,0,0,0,0.0
2025-10-14 07:00:00,1836.98307379824,5307.161137440759,507.2667569397427,0,0.556592039800995,1,0,0,0,0.0
2025-10-14 08:00:00,1836.5220040622885,5304.990521327014,507.2532159783345,0,0.5572139303482587,1,0,0,0,0.0
2025-10-14 09:00:00,1836.0609343263368,5302.81990521327,507.2396750169262,0,0.5578358208955224,1,0,0,0,0.0
2025-10-14 10:00:00,1835.599864590386,5300.649289099526,507.226134055518,0,0.5584577114427861,1,0,0,0,0.0
2025-10-14 11:00:00,1835.1387948544348,5298.478672985782,507.2125930941097,0,0.5590796019900498,1,0,0,0,0.0
2025-10-14 12:00:00,1834.6777251184835,5296.308056872038,507.1990521327014,0,0.5597014925373134,1,0,0,0,0.0
2025-10-14 13:00:00,1834.216655382532,5294.137440758293,507.1855111712932,0,0.5603233830845771,1,0,0,0,0.0
2025-10-14 14:00:00,1833.7555856465808,5291.96682464455,507.1719702098849,0,0.5609452736318408,1,0,0,0,0.0
2025-10-14 15:00:00,1833.2945159106296,5289.796208530805,507.15842924847664,0,0.5615671641791045,1,0,0,0,0.0
2025-10-14 16:00:00,1832.8334461746783,5287.625592417062,507.1448882870684,0,0.5621890547263682,1,0,0,0,0.0
2025-10-14 17:00:00,1832.372376438727,5285.454976303317,507.1313473256601,0,0.5628109452736318,1,0,0,0,0.0
2025-10-14 18:00:00,1831.911306702776,5283.284360189574,507.1178063642519,0,0.5634328358208955,1,0,0,0,0.0
2025-10-14 19:00:00,1831.4502369668248,5281.113744075829,507.1042654028436,0,0.5640547263681592,1,0,0,0,0.0
2025-10-14 20:00:00,1830.989167230873,5278.943127962086,507.0907244414353,0,0.5646766169154229,1,0,0,0,0.0
2025-10-14 21:00:00,1830.528097494922,5276.772511848341,507.0771834800271,0,0.5652985074626866,1,0,0,0,0.0
2025-10-14 22:00:00,1830.0670277589709,5274.601895734597,507.0636425186189,0,0.5659203980099502,1,0,0,0,0.0
2025-10-14 23:00:00,1829.60595802302,5272.431279620853,507.05010155721055,0,0.5665422885572139,1,0,0,0,0.0
2025-10-15 00:00:00,1829.1448882870684,5270.260663507109,507.0365605958023,0,0.5671641791044776,1,0,0,0,0.0
2025-10-15 01:00:00,1828.6838185511167,5268.090047393365,507.023019634394,0,0.5677860696517413,1,0,0,0,0.0
2025-10-15 02:00:00,1828.222748815166,5265.919431279621,507.0094786729858,0,0.568407960199005,1,0,0,0,0.0
2025-10-15 03:00:00,1827.761679079215,5263.748815165877,506.9959377115776,0,0.5690298507462687,1,0,0,0,0.0
2025-10-15 04:00:00,1827.300609343264,5261.578199052133,506.9823967501693,0,0.5696517412935324,1,0,0,0,0.0
2025-10-15 05:00:00,1826.839539607312,5259.407582938388,506.968855788761,0,0.570273631840796,1,0,0,0,0.0
2025-10-15 06:00:00,1826.378469871361,5257.236966824645,506.9553148273528,0,0.5708955223880597,1,0,0,0,0.0
2025-10-15 07:00:00,1825.9174001354097,5255.0663507109,506.94177386594447,0,0.5715174129353234,1,0,0,0,0.0
2025-10-15 08:00:00,1825.4563303994585,5252.895734597157,506.9282329045362,0,0.572139303482587,1,0,0,0,0.0
2025-10-15 09:00:00,1824.995260663507,5250.725118483412,506.91469194312793,0,0.5727611940298507,1,0,0,0,0.0
2025-10-15 10:00:00,1824.534190927556,5248.554502369669,506.9011509817197,0,0.5733830845771144,1,0,0,0,0.0
2025-10-15 11:00:00,1824.0731211916043,5246.383886255924,506.88761002031146,0,0.5740049751243781,1,0,0,0,0.0
2025-10-15 12:00:00,1823.6120514556533,5244.21327014218,506.8740690589032,0,0.5746268656716418,1,0,0,0,0.0
2025-10-15 13:00:00,1823.150981719702,5242.042654028436,506.8605280974949,0,0.5752487562189055,1,0,0,0,0.0
2025-10-15 14:00:00,1822.6899119837508,5239.872037914692,506.8469871360867,0,0.5758706467661692,1,0,0,0,0.0
2025-10-15 15:00:00,1822.2288422477995,5237.701421800948,506.8334461746784,0,0.5764925373134329,1,0,0,0,0.0
2025-10-15 16:00:00,1821.7677725118483,5235.530805687204,506.81990521327015,0,0.5771144278606966,1,0,0,0,0.0
2025-10-15 17:00:00,1821.306702775897,5233.36018957346,506.8063642518619,0,0.5777363184079602,1,0,0,0,0.0
2025-10-15 18:00:00,1820.8456330399456,5231.189573459716,506.7928232904536,0,0.5783582089552238,1,0,0,0,0.0
2025-10-15 19:00:00,1820.3845633039944,5229.018957345972,506.7792823290454,0,0.5789800995024875,1,0,0,0,0.0
2025-10-15 20:00:00,1819.923493568044,5226.848341232228,506.7657413676371,0,0.5796019900497512,1,0,0,0,0.0
2025-10-15 21:00:00,1819.462423832092,5224.677725118483,506.7522004062288,0,0.5802238805970149,1,0,0,0,0.0
2025-10-15 22:00:00,1819.0013540961409,5222.50710900474,506.7386594448206,0,0.5808457711442786,1,0,0,0,0.0
2025-10-15 23:00:00,1818.5402843601896,5220.336492890995,506.7251184834123,0,0.5814676616915423,1,0,0,0,0.0
2025-10-16 00:00:00,1818.0792146242384,5218.165876777252,506.71157752200406,0,0.582089552238806,1,0,0,0,0.0
2025-10-16 01:00:00,1817.6181448882871,5215.995260663507,506.6980365605958,0,0.5827114427860697,1,0,0,0,0.0
2025-10-16 02:00:00,1817.157075152336,5213.824644549763,506.6844955991875,0,0.5833333333333334,1,0,0,0,0.0
2025-10-16 03:00:00,1816.6960054163849,5211.654028436019,506.6709546377793,0,0.5839552238805971,1,0,0,0,0.0
2025-10-16 04:00:00,1816.2349356804327,5209.4834123222745,506.6574136763711,0,0.5845771144278606,1,0,0,0,0.0
2025-10-16 05:00:00,1815.7738659444824,5207.312796208531,506.6438727149628,0,0.5851990049751243,1,0,0,0,0.0
2025-10-16 06:00:00,1815.3127962085307,5205.142180094786,506.6303317535545,0,0.585820895522388,1,0,0,0,0.0
2025-10-16 07:00:00,1814.85172647258,5202.971563981043,506.6167907921462,0,0.5864427860696517,1,0,0,0,0.0
2025-10-16 08:00:00,1814.390656736628,5200.800947867298,506.603249830738,0,0.5870646766169154,1,0,0,0,0.0
2025-10-16 09:00:00,1813.929587000677,5198.630331753555,506.58970886932974,0,0.5876865671641791,1,0,0,0,0.0
2025-10-16 10:00:00,1813.4685172647253,5196.45971563981,506.57616790792144,0,0.5883084577114428,1,0,0,0,0.0
2025-10-16 11:00:00,1813.0074475287745,5194.289099526066,506.5626269465132,0,0.5889303482587065,1,0,0,0,0.0
2025-10-16 12:00:00,1812.546377792824,5192.118483412322,506.54908598510497,0,0.5895522388059702,1,0,0,0,0.0
2025-10-16 13:00:00,1812.085308056872,5189.947867298578,506.5355450236967,0,0.5901741293532339,1,0,0,0,0.0
2025-10-16 14:00:00,1811.6242383209208,5187.777251184834,506.5220040622884,0,0.5907960199004975,1,0,0,0,0.0
2025-10-16 15:00:00,1811.1631685849693,5185.60663507109,506.50846310088014,0,0.5914179104477612,1,0,0,0,0.0
2025-10-16 16:00:00,1810.7020988490185,5183.436018957346,506.4949221394719,0,0.5920398009950248,1,0,0,0,0.0
2025-10-16 17:00:00,1810.241029113067,5181.265402843602,506.48138117806366,0,0.5926616915422885,1,0,0,0,0.0
2025-10-16 18:00:00,1809.779959377116,5179.094786729858,506.46784021665536,0,0.5932835820895522,1,0,0,0,0.0
2025-10-16 19:00:00,1809.3188896411648,5176.924170616114,506.4542992552471,0,0.5939054726368159,1,0,0,0,0.0
2025-10-16 20:00:00,1808.857819905213,5174.753554502369,506.4407582938389,0,0.5945273631840796,1,0,0,0,0.0
2025-10-16 21:00:00,1808.396750169262,5172.582938388626,506.4272173324306,0,0.5951492537313433,1,0,0,0,0.0
2025-10-16 22:00:00,1807.9356804333108,5170.412322274881,506.4136763710224,0,0.595771144278607,1,0,0,0,0.0
2025-10-16 23:00:00,1807.47461069736,5168.241706161138,506.4001354096141,0,0.5963930348258707,1,0,0,0,0.0
2025-10-17 00:00:00,1807.0135409614084,5166.071090047393,506.3865944482058,0,0.5970149253731343,1,0,0,0,0.0
2025-10-17 01:00:00,1806.5524712254569,5163.90047393365,506.3730534867976,0,0.597636815920398,1,0,0,0,0.0
2025-10-17 02:00:00,1806.0914014895056,5161.729857819905,506.3595125253893,0,0.5982587064676617,1,0,0,0,0.0
2025-10-17 03:00:00,1805.6303317535544,5159.559241706161,506.345971563981,0,0.5988805970149254,1,0,0,0,0.0
2025-10-17 04:00:00,1805.1692620176032,5157.388625592417,506.3324306025728,0,0.599502487562189,1,0,0,0,0.0
2025-10-17 05:00:00,1804.708192281652,5155.218009478673,506.3188896411645,0,0.6001243781094527,1,0,0,0,0.0
2025-10-17 06:00:00,1804.247122545701,5153.047393364929,506.30534867975626,0,0.6007462686567164,1,0,0,0,0.0
2025-10-17 07:00:00,1803.7860528097488,5150.876777251185,506.291807718348,0,0.6013681592039801,1,0,0,0,0.0
2025-10-17 08:00:00,1803.3249830737984,5148.706161137441,506.2782667569397,0,0.6019900497512438,1,0,0,0,0.0
2025-10-17 09:00:00,1802.863913337847,5146.535545023697,506.2647257955315,0,0.6026119402985075,1,0,0,0,0.0
2025-10-17 10:00:00,1802.402843601896,5144.364928909952,506.2511848341233,0,0.6032338308457711,1,0,0,0,0.0
2025-10-17 11:00:00,1801.9417738659445,5142.194312796209,506.23764387271495,0,0.6038557213930348,1,0,0,0,0.0
2025-10-17 12:00:00,1801.4807041299928,5140.023696682464,506.2241029113067,0,0.6044776119402985,1,0,0,0,0.0
2025-10-17 13:00:00,1801.019634394042,5137.8530805687205,506.2105619498984,0,0.6050995024875622,1,0,0,0,0.0
2025-10-17 14:00:00,1800.5585646580907,5135.682464454976,506.1970209884902,0,0.6057213930348259,1,0,0,0,0.0
2025-10-17 15:00:00,1800.0974949221395,5133.5118483412325,506.18348002708194,0,0.6063432835820896,1,0,0,0,0.0
2025-10-17 16:00:00,1799.6364251861885,5131.341232227488,506.1699390656737,0,0.6069651741293532,1,0,0,0,0.0
2025-10-17 17:00:00,1799.175355450237,5129.1706161137445,506.1563981042654,0,0.6075870646766169,1,0,0,0,0.0
2025-10-17 18:00:00,1798.7142857142858,5127.0,506.1428571428572,0,0.6082089552238806,1,0,0,0,0.0
2025-10-17 19:00:00,1798.2532159783343,5124.829383886256,506.12931618144887,0,0.6088308457711443,1,0,0,0,0.0
2025-10-17 20:00:00,1797.7921462423833,5122.658767772512,506.11577522004063,0,0.6094527363184079,1,0,0,0,0.0
2025-10-17 21:00:00,1797.331076506432,5120.488151658768,506.10223425863234,0,0.6100746268656716,1,0,0,0,0.0
2025-10-17 22:00:00,1796.8700067704808,5118.317535545024,506.0886932972241,0,0.6106965174129353,1,0,0,0,0.0
2025-10-17 23:00:00,1796.4089370345291,5116.14691943128,506.0751523358159,0,0.611318407960199,1,0,0,0,0.0
2025-10-18 00:00:00,1795.947867298578,5113.976303317536,506.0616113744076,1,0.6119402985074627,1,0,0,0,0.0
2025-10-18 01:00:00,1795.4867975626269,5111.805687203791,506.0480704129993,1,0.6125621890547264,1,0,0,0,0.0
2025-10-18 02:00:00,1795.0257278266756,5109.635071090048,506.0345294515911,1,0.6131840796019901,1,0,0,0,0.0
2025-10-18 03:00:00,1794.5646580907244,5107.464454976303,506.0209884901828,1,0.6138059701492538,1,0,0,0,0.0
2025-10-18 04:00:00,1794.1035883547731,5105.293838862559,506.00744752877455,1,0.6144278606965174,1,0,0,0,0.0
2025-10-18 05:00:00,1793.642518618822,5103.123222748815,505.9939065673663,1,0.6150497512437811,1,0,0,0,0.0
2025-10-18 06:00:00,1793.1814488828709,5100.952606635071,505.980365605958,1,0.6156716417910447,1,0,0,0,0.0
2025-10-18 07:00:00,1792.7203791469194,5098.781990521327,505.9668246445498,1,0.6162935323383084,1,0,0,0,0.0
2025-10-18 08:00:00,1792.2593094109682,5096.611374407583,505.9532836831415,1,0.6169154228855721,1,0,0,0,0.0
2025-10-18 09:00:00,1791.798239675017,5094.440758293839,505.9397427217333,1,0.6175373134328358,1,0,0,0,0.0
2025-10-18 10:00:00,1791.3371699390657,5092.270142180095,505.926201760325,1,0.6181592039800995,1,0,0,0,0.0
2025-10-18 11:00:00,1790.8761002031144,5090.09952606635,505.9126607989167,1,0.6187810945273632,1,0,0,0,0.0
2025-10-18 12:00:00,1790.4150304671632,5087.928909952607,505.89911983750847,1,0.6194029850746269,1,0,0,0,0.0
2025-10-18 13:00:00,1789.953960731212,5085.758293838862,505.8855788761002,1,0.6200248756218906,1,0,0,0,0.0
2025-10-18 14:00:00,1789.4928909952607,5083.587677725119,505.87203791469193,1,0.6206467661691543,1,0,0,0,0.0
2025-10-18 15:00:00,1789.0318212593097,5081.417061611374,505.8584969532837,1,0.621268656716418,1,0,0,0,0.0
2025-10-18 16:00:00,1788.5707515233582,5079.246445497631,505.8449559918754,1,0.6218905472636815,1,0,0,0,0.0
2025-10-18 17:00:00,1788.109681787407,5077.075829383886,505.8314150304672,1,0.6225124378109452,1,0,0,0,0.0
2025-10-18 18:00:00,1787.6486120514555,5074.905213270142,505.8178740690589,1,0.6231343283582089,1,0,0,0,0.0
2025-10-18 19:00:00,1787.1875423155043,5072.734597156398,505.8043331076506,1,0.6237562189054726,1,0,0,0,0.0
2025-10-18 20:00:00,1786.726472579553,5070.563981042654,505.7907921462424,1,0.6243781094527363,1,0,0,0,0.0
2025-10-18 21:00:00,1786.2654028436018,5068.39336492891,505.7772511848341,1,0.625,1,0,0,0,0.0
2025-10-18 22:00:00,1785.8043331076506,5066.222748815166,505.76371022342585,1,0.6256218905472637,1,0,0,0,0.0
2025-10-18 23:00:00,1785.343263371699,5064.052132701422,505.7501692620176,1,0.6262437810945274,1,0,0,0,0.0
2025-10-19 00:00:00,1784.882193635748,5061.881516587678,505.73662830060937,1,0.6268656716417911,1,0,0,0,0.0
2025-10-19 01:00:00,1784.4211238997968,5059.710900473934,505.7230873392011,1,0.6274875621890548,1,0,0,0,0.0
2025-10-19 02:00:00,1783.9600541638456,5057.54028436019,505.7095463777928,1,0.6281094527363185,1,0,0,0,0.0
2025-10-19 03:00:00,1783.4989844278944,5055.369668246445,505.6960054163845,1,0.628731343283582,1,0,0,0,0.0
2025-10-19 04:00:00,1783.0379146919431,5053.199052132702,505.6824644549763,1,0.6293532338308457,1,0,0,0,0.0
2025-10-19 05:00:00,1782.576844955992,5051.028436018957,505.66892349356806,1,0.6299751243781094,1,0,0,0,0.0
2025-10-19 06:00:00,1782.1157752200406,5048.857819905214,505.65538253215976,1,0.6305970149253731,1,0,0,0,0.0
2025-10-19 07:00:00,1781.6547054840894,5046.687203791469,505.6418415707515,1,0.6312189054726368,1,0,0,0,0.0
2025-10-19 08:00:00,1781.193635748138,5044.5165876777255,505.6283006093433,1,0.6318407960199005,1,0,0,0,0.0
2025-10-19 09:00:00,1780.732566012187,5042.345971563981,505.614759647935,1,0.6324626865671642,1,0,0,0,0.0
2025-10-19 10:00:00,1780.2714962762357,5040.1753554502375,505.6012186865268,1,0.6330845771144279,1,0,0,0,0.0
2025-10-19 11:00:00,1779.8104265402844,5038.004739336493,505.5876777251185,1,0.6337064676616916,1,0,0,0,0.0
2025-10-19 12:00:00,1779.3493568043332,5035.8341232227485,505.5741367637102,1,0.6343283582089553,1,0,0,0,0.0
2025-10-19 13:00:00,1778.888287068382,5033.663507109005,505.560595802302,1,0.6349502487562189,1,0,0,0,0.0
2025-10-19 14:00:00,1778.4272173324307,5031.4928909952605,505.5470548408937,1,0.6355721393034826,1,0,0,0,0.0
2025-10-19 15:00:00,1777.9661475964797,5029.322274881517,505.53351387948544,1,0.6361940298507462,1,0,0,0,0.0
2025-10-19 16:00:00,1777.505077860528,5027.1516587677725,505.5199729180772,1,0.6368159203980099,1,0,0,0,0.0
2025-10-19 17:00:00,1777.0440081245767,5024.981042654028,505.5064319566689,1,0.6374378109452736,1,0,0,0,0.0
2025-10-19 18:00:00,1776.5829383886255,5022.810426540284,505.4928909952607,1,0.6380597014925373,1,0,0,0,0.0
2025-10-19 19:00:00,1776.1218686526745,5020.63981042654,505.4793500338524,1,0.638681592039801,1,0,0,0,0.0
2025-10-19 20:00:00,1775.660798916723,5018.469194312796,505.4658090724441,1,0.6393034825870647,1,0,0,0,0.0
2025-10-19 21:00:00,1775.1997291807718,5016.298578199052,505.4522681110359,1,0.6399253731343284,1,0,0,0,0.0
2025-10-19 22:00:00,1774.7386594448203,5014.127962085308,505.4387271496276,1,0.6405472636815921,1,0,0,0,0.0
2025-10-19 23:00:00,1774.2775897088693,5011.957345971564,505.42518618821936,1,0.6411691542288557,1,0,0,0,0.0
2025-10-20 00:00:00,1773.816519972918,5009.78672985782,505.4116452268111,0,0.6417910447761194,1,0,0,0,0.0
2025-10-20 01:00:00,1773.3554502369668,5007.616113744076,505.3981042654028,0,0.6424129353233831,1,0,0,0,0.0
2025-10-20 02:00:00,1772.8943805010156,5005.445497630331,505.3845633039946,0,0.6430348258706468,1,0,0,0,0.0
2025-10-20 03:00:00,1772.4333107650643,5003.274881516588,505.3710223425864,0,0.6436567164179104,1,0,0,0,0.0
2025-10-20 04:00:00,1771.972241029113,5001.104265402843,505.3574813811781,0,0.6442786069651741,1,0,0,0,0.0
2025-10-20 05:00:00,1771.511171293162,4998.9336492891,505.3439404197698,0,0.6449004975124378,1,0,0,0,0.0
2025-10-20 06:00:00,1771.0501015572106,4996.763033175355,505.3303994583616,0,0.6455223880597015,1,0,0,0,0.0
2025-10-20 07:00:00,1770.5890318212594,4994.592417061612,505.3168584969533,0,0.6461442786069652,1,0,0,0,0.0
2025-10-20 08:00:00,1770.127962085308,4992.421800947867,505.303317535545,0,0.6467661691542289,1,0,0,0,0.0
2025-10-20 09:00:00,1769.6668923493569,4990.251184834124,505.2897765741368,0,0.6473880597014925,1,0,0,0,0.0
2025-10-20 10:00:00,1769.2058226134056,4988.080568720379,505.2762356127285,0,0.6480099502487562,1,0,0,0,0.0
2025-10-20 11:00:00,1768.7447528774542,4985.909952606635,505.26269465132026,0,0.6486318407960199,1,0,0,0,0.0
2025-10-20 12:00:00,1768.283683141503,4983.739336492891,505.249153689912,0,0.6492537313432836,1,0,0,0,0.0
2025-10-20 13:00:00,1767.8226134055517,4981.568720379147,505.2356127285037,0,0.6498756218905473,1,0,0,0,0.0
2025-10-20 14:00:00,1767.3615436696005,4979.398104265403,505.2220717670955,0,0.650497512437811,1,0,0,0,0.0
2025-10-20 15:00:00,1766.9004739336492,4977.227488151659,505.2085308056872,0,0.6511194029850746,1,0,0,0,0.0
2025-10-20 16:00:00,1766.439404197698,4975.056872037914,505.19498984427895,0,0.6517412935323383,1,0,0,0,0.0
2025-10-20 17:00:00,1765.9783344617467,4972.886255924171,505.1814488828707,0,0.652363184079602,1,0,0,0,0.0
2025-10-20 18:00:00,1765.5172647257957,4970.715639810426,505.1679079214624,0,0.6529850746268657,1,0,0,0,0.0
2025-10-20 19:00:00,1765.0561949898442,4968.545023696683,505.1543669600542,0,0.6536069651741293,1,0,0,0,0.0
2025-10-20 20:00:00,1764.595125253893,4966.374407582938,505.1408259986459,0,0.654228855721393,1,0,0,0,0.0
2025-10-20 21:00:00,1764.1340555179418,4964.203791469195,505.1272850372376,0,0.6548507462686567,1,0,0,0,0.0
2025-10-20 22:00:00,1763.6729857819903,4962.03317535545,505.1137440758294,0,0.6554726368159204,1,0,0,0,0.0
2025-10-20 23:00:00,1763.2119160460393,4959.862559241707,505.1002031144211,0,0.6560945273631841,1,0,0,0,0.0
2025-10-21 00:00:00,1762.750846310088,4957.691943127962,505.08666215301287,0,0.6567164179104478,1,0,0,0,0.0
2025-10-21 01:00:00,1762.2897765741368,4955.521327014218,505.0731211916046,0,0.6573383084577115,1,0,0,0,0.0
2025-10-21 02:00:00,1761.8287068381856,4953.350710900474,505.05958023019633,0,0.6579601990049752,1,0,0,0,0.0
2025-10-21 03:00:00,1761.3676371022343,4951.18009478673,505.0460392687881,0,0.6585820895522388,1,0,0,0,0.0
2025-10-21 04:00:00,1760.906567366283,4949.009478672986,505.0324983073798,0,0.6592039800995025,1,0,0,0,0.0
2025-10-21 05:00:00,1760.4454976303318,4946.8388625592415,505.0189573459716,0,0.6598258706467661,1,0,0,0,0.0
2025-10-21 06:00:00,1759.9844278943806,4944.668246445498,505.0054163845633,0,0.6604477611940298,1,0,0,0,0.0
2025-10-21 07:00:00,1759.5233581584291,4942.4976303317535,504.991875423155,0,0.6610696517412935,1,0,0,0,0.0
2025-10-21 08:00:00,1759.062288422478,4940.32701421801,504.9783344617468,0,0.6616915422885572,1,0,0,0,0.0
2025-10-21 09:00:00,1758.6012186865269,4938.1563981042655,504.96479350033854,0,0.6623134328358209,1,0,0,0,0.0
2025-10-21 10:00:00,1758.1401489505754,4935.985781990521,504.9512525389303,0,0.6629353233830846,1,0,0,0,0.0
2025-10-21 11:00:00,1757.6790792146242,4933.815165876777,504.937711577522,0,0.6635572139303483,1,0,0,0,0.0
2025-10-21 12:00:00,1757.218009478673,4931.644549763033,504.92417061611377,0,0.664179104477612,1,0,0,0,0.0
